Pcoprophilum_DM1,Pcoprophilum_DM2,Pcoprophilum_DM3,Pcoprophilum_CM1,Pcoprophilum_CM2,Pcoprophilum_CM3,Pnalgiovense_DM1,Pnalgiovense_DM2,Pnalgiovense_DM3,Pnalgiovense_CM1,Pnalgiovense_CM2,Pnalgiovense_CM3,Ppolonicum_DM1,Ppolonicum_DM2,Ppolonicum_DM3,Ppolonicum_CM1,Ppolonicum_CM2,Ppolonicum_CM3,Pantarcticum_DM1,Pantarcticum_DM2,Pantarcticum_DM3,Pantarcticum_CM1,Pantarcticum_CM2,Pantarcticum_CM3,Pvulpinum_DM1,Pvulpinum_DM2,Pvulpinum_DM3,Pvulpinum_CM1,Pvulpinum_CM2,Pvulpinum_CM3,Parizonense_DM1,Parizonense_DM2,Parizonense_DM3,Parizonense_CM1,Parizonense_CM2,Parizonense_CM3,Psolitum_DM1,Psolitum_DM2,Psolitum_DM3,Psolitum_CM1,Psolitum_CM2,Psolitum_CM3,Pdecumbens_DM1,Pdecumbens_DM2,Pdecumbens_DM3,Pdecumbens_CM1,Pdecumbens_CM2,Pdecumbens_CM3,Pflavigenum_DM1,Pflavigenum_DM2,Pflavigenum_DM3,Pflavigenum_CM1,Pflavigenum_CM2,Pflavigenum_CM3,Psteckii_DM1,Psteckii_DM2,Psteckii_DM3,Psteckii_CM1,Psteckii_CM2,Psteckii_CM3
42.39,42.39,42.38943333,46.49,46.35,46.34888889,53.34333333,52.35638889,52.35638889,52.37,52.4,52.4,39.61166667,39.61166667,39.5675,52.38333333,52.39555556,52.40166667,41,40.98333333,41,40.99296667,40.99288333,40.99288333,39.56722222,39.56666667,39.56666667,46.35,46.36472222,46.36666667,52.8,52.8,52.78333333,NA,NA,NA,59.83916111,59.83906111,59.840775,59.82900278,NA,NA,78.38462778,59.3473,59.34670556,46.4,46.4,46.38222222,39.49888889,40.52833333,39.48277778,45.51416667,45.5,45.51833333,39.48305556,61.85706111,61.89305556,52.40805556,52.41416667,52.42055556
42.55,42.55,42.54836389,46.64,46.5,46.49583333,53.48527778,52.49805556,52.49805556,52.51,52.5,52.5,39.74138889,39.74111111,39.69666667,52.51666667,52.53555556,52.54166667,41.1,41.1,41.11666667,41.10337778,41.10318333,41.10318333,39.69666667,39.7,39.7,46.5,46.51333333,46.51666667,52.93333333,52.93333333,52.91666667,NA,NA,NA,60.00106111,60.00090833,60.000825,59.99566944,NA,NA,78.50919722,59.50502778,59.50439722,46.5,46.5,46.52916667,39.62833333,40.6575,39.61222222,45.66222222,45.7,45.66444444,39.61222222,62.01511667,62.05138889,52.55,52.55638889,52.5625
42.71,42.71,42.70936667,46.79,46.64,46.64444444,53.625,52.63972222,52.63972222,52.65,52.7,52.7,39.87083333,39.87055556,39.82638889,52.66666667,52.68083333,52.6875,41.21666667,41.2,41.21666667,41.21348056,41.21334444,41.21334444,39.82611111,39.83333333,39.83333333,46.65,46.66027778,46.66666667,53.05,53.06666667,53.05,NA,NA,NA,60.16280278,60.16262778,60.16258889,60.14566944,NA,NA,78.63589722,59.66095278,59.66044444,46.7,46.7,46.67777778,39.75777778,40.78694444,39.74361111,45.80888889,45.8,45.81305556,39.74388889,62.17329444,62.20972222,52.69472222,52.70138889,52.70833333
42.87,42.87,42.87032222,46.94,46.79,46.79305556,53.76666667,52.78833333,52.78833333,52.8,52.8,52.8,40.005,40.0075,39.95611111,52.81666667,52.82555556,52.83166667,41.33333333,41.31666667,41.33333333,41.3236,41.32351111,41.32351111,39.95805556,39.96666667,39.96666667,46.8,46.80888889,46.81666667,53.18333333,53.2,53.18333333,NA,NA,NA,60.32506111,60.32491111,60.32479444,60.31233611,NA,NA,78.76580833,59.81886944,59.81838889,46.8,46.8,46.82527778,39.88916667,40.91805556,39.87333333,45.95722222,46,45.95972222,39.87333333,62.33175278,62.37916667,52.83805556,52.84611111,52.85222222
43.03,43.03,43.03280833,47.09,46.95,46.94722222,53.90638889,52.92805556,52.92805556,52.94,52.9,53,40.13777778,40.1375,40.09333333,52.95,52.96722222,52.97333333,41.43333333,41.43333333,41.43333333,41.43395833,41.43382778,41.43382778,40.09333333,40.1,40.1,46.95,46.96666667,46.96666667,53.31666667,53.33333333,53.31666667,NA,NA,NA,60.48543611,60.48716389,60.48706944,60.47900278,NA,NA,78.89035833,59.97670556,59.97619722,47,47,46.9825,40.02083333,41.0475,40.00527778,46.10611111,46.1,46.10833333,40.00583333,62.49804167,62.53555556,52.97972222,52.98583333,52.99194444
43.2,43.2,43.20425278,47.24,47.1,47.09805556,54.04666667,53.06777778,53.06777778,53.08,53.1,53.1,40.26694444,40.26666667,40.2225,53.1,53.10694444,53.11333333,41.55,41.53333333,41.55,41.54209167,41.54388889,41.54388889,40.2225,40.23333333,40.23333333,47.1,47.11361111,47.11666667,53.45,53.46666667,53.45,NA,NA,NA,60.64755833,60.64745556,60.64726667,60.64566944,NA,NA,79.01525278,60.13268889,60.13408889,47.1,47.1,47.13138889,40.15416667,41.17666667,40.13833333,46.2525,46.3,46.25472222,40.13833333,62.65759167,62.69388889,53.11972222,53.12583333,53.13388889
43.36,43.36,43.3633,47.39,47.24,47.24472222,54.18833333,53.20972222,53.20972222,53.22,53.2,53.2,40.39638889,40.39611111,40.35194444,53.23333333,53.24888889,53.255,41.65,41.65,41.66666667,41.652325,41.65222778,41.65222778,40.35166667,40.35,40.35,47.25,47.2625,47.26666667,53.58333333,53.58333333,53.58333333,NA,NA,NA,60.80944444,60.80928611,60.80920278,60.79566944,NA,NA,79.13988056,60.290575,60.290125,47.3,47.3,47.27805556,40.28361111,41.30583333,40.26944444,46.40111111,46.4,46.40361111,40.26972222,62.81602778,62.8525,53.26138889,53.2675,53.27388889
43.52,43.52,43.52424167,47.54,47.39,47.39361111,54.32805556,53.34944444,53.34944444,53.36,53.4,53.4,40.52555556,40.52722222,40.48138889,53.36666667,53.38861111,53.39472222,41.76666667,41.75,41.76666667,41.76243333,41.76233611,41.76233611,40.48305556,40.48333333,40.48333333,47.4,47.40944444,47.41666667,53.71666667,53.71666667,53.71666667,NA,NA,NA,60.97156111,60.97143333,60.9713,60.96233611,NA,NA,79.26451944,60.44871389,60.448275,47.4,47.4,47.42694444,40.41472222,41.435,40.39861111,46.54805556,46.6,46.55027778,40.39888889,62.97438333,63.00888889,53.40138889,53.4075,53.41361111
43.69,43.69,43.68530278,47.69,47.54,47.5425,54.47,53.49138889,53.49138889,53.5,53.5,53.5,40.65666667,40.65638889,40.6125,53.51666667,53.52861111,53.53666667,41.88333333,41.86666667,41.88333333,41.87225833,41.87216667,41.87216667,40.61222222,40.61666667,40.61666667,47.55,47.55805556,47.56666667,53.85,53.86666667,53.85,NA,NA,NA,61.13529167,61.13516111,61.13512778,61.12900278,NA,NA,79.39123611,60.60793889,60.607525,47.6,47.6,47.57388889,40.54416667,41.56611111,40.52805556,46.69666667,46.7,46.69916667,40.52805556,63.13095278,63.16722222,53.54305556,53.54916667,53.55527778
43.84,43.84,43.84606389,47.83,47.69,47.68944444,54.61083333,53.63111111,53.63111111,53.64,53.7,53.7,40.78611111,40.78583333,40.74138889,53.65,53.67027778,53.67666667,41.98333333,41.98333333,42,41.98216944,41.98206111,41.98206111,40.74138889,40.75,40.75,47.7,47.70527778,47.7,53.98333333,53.98333333,53.98333333,NA,NA,NA,61.30869167,61.30855278,61.30838889,61.29566944,NA,NA,79.51618611,60.77373889,60.77515556,47.7,47.7,47.72277778,40.67333333,41.69527778,40.65722222,46.84444444,46.8,46.84888889,40.6575,63.28902778,63.32527778,53.68305556,53.68916667,53.69527778
44.01,44.01,44.00504444,47.98,47.84,47.83833333,54.76,53.77277778,53.77277778,53.79,53.8,53.8,40.91555556,40.91527778,40.87111111,53.8,53.81027778,53.81638889,42.1,42.08333333,42.1,42.09202778,42.09186389,42.09186389,40.87083333,40.88333333,40.88333333,47.85,47.85388889,47.85,54.11666667,54.11666667,54.11666667,NA,NA,NA,61.46934444,61.46918889,61.47094167,61.46233611,NA,NA,79.64076389,60.93144444,60.93096944,47.9,47.9,47.86972222,40.8025,41.82416667,40.78666667,47.00138889,47,47.00361111,40.78861111,63.4473,63.48361111,53.82472222,53.83083333,53.83694444
44.17,44.17,44.16630833,48.13,47.99,47.98527778,54.89972222,53.9125,53.9125,53.93,53.9,53.9,41.04472222,41.04444444,41.00055556,53.93333333,53.95194444,53.95805556,42.2,42.2,42.21666667,42.20180278,42.20168056,42.20168056,41.00027778,41,41,47.98333333,48.00111111,48,54.25,54.25,54.25,NA,NA,NA,61.63174167,61.63168889,61.63156944,61.62900278,NA,NA,79.76543333,61.089475,61.08897222,48,48,48.01861111,40.93194444,41.95388889,40.91805556,47.15027778,47.2,47.1525,40.91805556,63.60363333,63.64027778,53.96444444,53.97083333,53.97694444
44.38,44.38,44.37834444,48.28,48.13,48.13416667,55.04194444,54.05444444,54.05444444,54.07,54.1,54.1,41.17583333,41.17555556,41.13166667,54.08333333,54.09194444,54.09805556,42.31666667,42.3,42.31666667,42.31175833,42.31160278,42.31160278,41.13138889,41.13333333,41.13333333,48.13333333,48.15,48.15,54.38333333,54.38333333,54.38333333,NA,NA,NA,61.79408889,61.79400833,61.79386667,61.77900278,NA,NA,79.88997778,61.24719167,61.24674722,48.2,48.2,48.16583333,41.06333333,42.09083333,41.04722222,47.29722222,47.3,47.29944444,41.0475,63.76225,63.79833333,54.10444444,54.1125,54.11861111
44.58,44.58,44.57936667,48.43,48.28,48.28138889,55.18194444,54.19444444,54.19444444,54.21,54.2,54.2,41.305,41.30472222,41.26055556,54.21666667,54.23361111,54.23972222,42.41666667,42.41666667,42.43333333,42.42165833,42.4215,42.4215,41.26055556,41.26666667,41.26666667,48.28333333,48.29916667,48.3,54.51666667,54.51666667,54.5,NA,NA,NA,61.95631667,61.95615278,61.95609167,61.94566944,NA,NA,80.01446389,61.40326389,61.40280556,48.3,48.3,48.31472222,41.1925,42.22,41.17638889,47.44583333,47.4,47.44833333,41.17666667,63.92028889,63.95666667,54.24638889,54.2525,54.25861111
44.78,44.78,44.78232222,48.57,48.43,48.43055556,55.32388889,54.33416667,54.33416667,54.35,54.4,54.4,41.43416667,41.43388889,41.39,54.36666667,54.37361111,54.37972222,42.53333333,42.51666667,42.55,42.53098611,42.53298333,42.53298333,41.38972222,41.4,41.4,48.43333333,48.44611111,48.45,54.65,54.65,54.63333333,NA,NA,NA,62.11712778,62.11890833,62.11874444,62.11233611,NA,NA,80.14110833,61.56147222,61.56103333,48.4,48.5,48.46388889,41.32166667,42.34916667,41.30555556,47.59277778,47.6,47.59722222,41.30555556,64.07855,64.11333333,54.38611111,54.3925,54.40055556
44.98,44.98,44.98386389,48.72,48.58,48.5775,55.46361111,54.47611111,54.47611111,54.49,54.5,54.5,41.56333333,41.56305556,41.51916667,54.5,54.51527778,54.52166667,42.65,42.63333333,42.65,42.64354444,42.643475,42.643475,41.51888889,41.51666667,41.51666667,48.58333333,48.59527778,48.6,54.76666667,54.78333333,54.76666667,NA,NA,NA,62.27930278,62.27919722,62.279025,62.27900278,NA,NA,80.26572778,61.71939722,61.71889167,48.6,48.6,48.61083333,41.45083333,42.47833333,41.43666667,47.74194444,47.7,47.74416667,41.43694444,64.23534722,64.27333333,54.52805556,54.53416667,54.54027778
45.2,45.2,45.20425278,48.87,48.73,48.72638889,55.60361111,54.61694444,54.61694444,54.63,54.6,54.6,41.6925,41.69416667,41.64833333,54.65,54.65694444,54.66361111,42.75,42.75,42.76666667,42.75331389,42.75321389,42.75321389,41.65,41.65,41.65,48.73333333,48.74194444,48.75,54.9,54.91666667,54.9,NA,NA,NA,62.44181389,62.44171667,62.44154722,62.42900278,NA,NA,80.39036111,61.87543333,61.87690278,48.7,48.8,48.75972222,41.58194444,42.60972222,41.56583333,47.88861111,47.9,47.89305556,41.56583333,64.39516389,64.44083333,54.67027778,54.67694445,54.68361111
45.41,45.41,45.4117,49.01,48.88,48.87638889,55.74527778,54.76611111,54.76611111,54.78,54.8,54.8,41.82333333,41.82305556,41.77916667,54.78333333,54.80527778,54.81138889,42.86666667,42.85,42.86666667,42.86323611,42.863075,42.863075,41.77916667,41.78333333,41.78333333,48.88333333,48.8925,48.9,55.03333333,55.05,55.03333333,NA,NA,NA,62.60418333,62.60410833,62.60396667,62.59566944,NA,NA,80.5152,62.03338611,62.03291111,48.9,48.9,48.91,41.71111111,42.73888889,41.695,48.03777778,48,48.04,41.695,64.562775,64.59888889,54.81777778,54.82388889,54.83027778
45.61,45.61,45.61461667,49.14,49.01,49.01222222,55.88527778,54.90611111,54.90611111,54.92,54.9,54.9,41.95388889,41.95388889,41.90833333,54.93333333,54.94527778,54.95138889,42.98333333,42.96666667,42.98333333,42.97273611,42.97266111,42.97266111,41.90805556,41.91666667,41.91666667,49.01666667,49.02805556,49.03333333,55.16666667,55.16666667,55.16666667,NA,NA,NA,62.76643889,62.76627222,62.76621111,62.76233611,NA,NA,80.64035278,62.19158889,62.19114167,49,49,49.04555556,41.84,42.86805556,41.82416667,48.18666667,48.2,48.18916667,41.82416667,64.72097778,64.75583333,54.95805556,54.96416667,54.97027778
45.82,45.82,45.81553611,49.26,49.14,49.14055556,56.02694444,55.04805556,55.04805556,55.06,55.1,55.1,42.08805556,42.08777778,42.03944444,55.06666667,55.08555556,55.09361111,43.08333333,43.08333333,43.1,43.08248611,43.08241944,43.08241944,42.03972222,42.05,42.05,49.15,49.15638889,49.15,55.3,55.3,55.3,NA,NA,NA,62.92715,62.92699722,62.928825,62.91233611,NA,NA,80.77014167,62.34964167,62.34913056,49.2,49.2,49.17388889,41.96972222,42.99694444,41.95388889,48.33388889,48.3,48.33611111,41.95611111,64.87774722,64.91444444,55.1,55.10611111,55.1125
46.02,46.02,46.01809167,49.39,49.27,49.26916667,56.16694444,55.18805556,55.18805556,55.2,55.2,55.2,42.21722222,42.21888889,42.17277778,55.21666667,55.22722222,55.23333333,43.2,43.18333333,43.2,43.19231111,43.19215278,43.19215278,42.17472222,42.18333333,42.18333333,49.26666667,49.28666667,49.28333333,55.43333333,55.43333333,55.43333333,NA,NA,NA,63.09008611,63.08993889,63.08980556,63.07900278,NA,NA,80.896625,62.50560556,62.50512222,49.3,49.3,49.3025,42.10638889,43.12638889,42.09055556,48.48305556,48.5,48.48527778,42.09055556,65.03654167,65.07333333,55.24,55.24611111,55.25222222
46.22,46.22,46.218975,49.52,49.4,49.39972222,56.30861111,55.32972222,55.32972222,55.34,55.3,55.4,42.34833333,42.34805556,42.30388889,55.35,55.36722222,55.37333333,43.3,43.3,43.31666667,43.30206667,43.30191389,43.30191389,42.30388889,42.31666667,42.31666667,49.4,49.41527778,49.41666667,55.56666667,55.56666667,55.55,NA,NA,NA,63.25960556,63.26029444,63.26106389,63.24566944,NA,NA,81.02121667,62.66611389,62.66593611,49.4,49.4,49.43111111,42.23583333,43.2575,42.21972222,48.63,48.6,48.6325,42.21972222,65.19519444,65.23222222,55.38166667,55.38805556,55.39416667
46.42,46.42,46.42174722,49.65,49.53,49.52805556,56.44861111,55.46972222,55.46972222,55.48,55.5,55.5,42.4775,42.4775,42.43333333,55.5,55.50888889,55.51527778,43.41666667,43.4,43.41666667,43.41176111,43.41164722,43.41164722,42.43305556,42.43333333,42.43333333,49.53333333,49.54388889,49.55,55.7,55.7,55.7,NA,NA,NA,63.42687778,63.42678333,63.42665556,63.41233611,NA,NA,81.14586111,62.83245833,62.83197222,49.5,49.6,49.55944444,42.365,43.38694444,42.34888889,48.77861111,48.8,48.78083333,42.34916667,65.35243333,65.38972222,55.52166667,55.52777778,55.53388889
46.62,46.62,46.62313611,49.78,49.66,49.65638889,56.58888889,55.61166667,55.61166667,55.62,55.6,55.6,42.60694444,42.60666667,42.5625,55.63333333,55.64888889,55.655,43.51666667,43.51666667,43.53333333,43.51959444,43.52125,43.52125,42.5625,42.56666667,42.56666667,49.66666667,49.67222222,49.66666667,55.83333333,55.83333333,55.83333333,NA,NA,NA,63.58925833,63.5892,63.58905833,63.57900278,NA,NA,81.27054444,62.99031944,62.9898,49.7,49.7,49.68972222,42.49416667,43.51638889,42.47833333,48.92972222,48.9,48.935,42.48027778,65.51164722,65.54861111,55.66166667,55.66972222,55.67583333
46.82,46.82,46.82583333,49.91,49.78,49.78472222,56.73833333,55.75166667,55.75166667,55.76,55.8,55.8,42.73583333,42.73583333,42.69166667,55.76666667,55.79055556,55.79694444,43.63333333,43.61666667,43.65,43.629325,43.62922778,43.62922778,42.69138889,42.7,42.7,49.78333333,49.80055556,49.8,55.96666667,55.96666667,55.96666667,NA,NA,NA,63.74994444,63.75158889,63.75149722,63.74566944,NA,NA,81.39526389,63.14630833,63.14580278,49.8,49.8,49.81805556,42.62361111,43.64555556,42.60944444,49.06472222,49.1,49.06694444,42.60944444,65.67072778,65.70777778,55.80333333,55.80944445,55.81555556
47.03,47.03,47.03085278,50.04,49.91,49.91333333,56.87833333,55.89138889,55.89138889,55.91,55.9,55.9,42.86694444,42.86694444,42.82277778,55.91666667,55.93055556,55.93666667,43.75,43.73333333,43.75,43.73910278,43.73901111,43.73901111,42.8225,42.83333333,42.83333333,49.91666667,49.93083333,49.93333333,56.1,56.1,56.08333333,NA,NA,NA,63.91221944,63.91210556,63.91193611,63.89566944,NA,NA,81.52008889,63.30413056,63.30365278,49.9,49.9,49.94638889,42.75472222,43.77666667,42.73861111,49.19305556,49.2,49.19555556,42.73861111,65.82989167,65.865,55.94305556,55.94944445,55.95555556
47.25,47.25,47.25324444,50.17,50.04,50.04361111,57.02,56.03305556,56.03305556,56.05,56.1,56.1,42.99611111,42.99583333,42.95194444,56.05,56.07027778,56.07833333,43.85,43.85,43.86666667,43.84873333,43.84857222,43.84857222,42.95194444,42.95,42.95,50.05,50.05916667,50.06666667,56.23333333,56.23333333,56.21666667,NA,NA,NA,64.07442778,64.07426944,64.07416944,64.06233611,NA,NA,81.64670278,63.46227222,63.46177778,50.1,50.1,50.07472222,42.88388889,43.90583333,42.86777778,49.32166667,49.3,49.32388889,42.86777778,65.98696944,66.02388889,56.085,56.09111111,56.09722222
47.45,47.45,47.45336389,50.3,50.17,50.17194444,57.16,56.17305556,56.17305556,56.19,56.2,56.2,43.12555556,43.12527778,43.08111111,56.2,56.21222222,56.21861111,43.96666667,43.95,43.96666667,43.95842778,43.958325,43.958325,43.08111111,43.08333333,43.08333333,50.18333333,50.1875,50.18333333,56.35,56.36666667,56.35,NA,NA,NA,64.23643889,64.23632222,64.23618889,64.22900278,NA,NA,81.77122222,63.61830278,63.61977778,50.2,50.2,50.20527778,43.01277778,44.03916667,42.99694444,49.45027778,49.5,49.45444444,42.99694444,66.14601111,66.19055556,56.225,56.23111111,56.23722222
47.65,47.65,47.65596389,50.42,50.3,50.30027778,57.30166667,56.315,56.315,56.33,56.3,56.3,43.25472222,43.25472222,43.21055556,56.33333333,56.35222222,56.35833333,44.06666667,44.06666667,44.08333333,44.06808889,44.06789722,44.06789722,43.21027778,43.21666667,43.21666667,50.3,50.31611111,50.31666667,56.48333333,56.5,56.48333333,NA,NA,NA,64.39868056,64.39858333,64.39849167,64.39566944,NA,NA,81.89584167,63.77629167,63.77581111,50.3,50.3,50.33361111,43.14222222,44.17055556,43.12805556,49.58055556,49.6,49.58277778,43.12805556,66.31249722,66.36305556,56.36666667,56.37277778,56.37888889
47.86,47.86,47.85650278,50.55,50.43,50.42861111,57.44166667,56.45472222,56.45472222,56.47,56.5,56.5,43.38416667,43.38583333,43.33972222,56.48333333,56.49388889,56.50027778,44.18333333,44.16666667,44.2,44.17783889,44.17771111,44.17771111,43.34166667,43.35,43.35,50.43333333,50.44611111,50.45,56.61666667,56.63333333,56.61666667,NA,NA,NA,64.55951389,64.55942222,64.56108889,64.54566944,NA,NA,82.02079167,63.93434444,63.93387778,50.4,50.5,50.46194444,43.27333333,44.30166667,43.25722222,49.70888889,49.7,49.71111111,43.2575,66.48416667,66.53222222,56.50666667,56.51277778,56.51888889
48.06,48.06,48.05918611,50.68,50.56,50.55888889,57.58333333,56.59722222,56.59722222,56.61,56.6,56.6,43.51555556,43.51527778,43.47111111,56.61666667,56.635,56.64138889,44.28333333,44.28333333,44.3,44.2874,44.28724167,44.28724167,43.47083333,43.48333333,43.48333333,50.56666667,50.57444444,50.58333333,56.75,56.75,56.75,NA,NA,NA,64.72205556,64.72193333,64.72188889,64.71233611,NA,NA,82.14579444,64.09231389,64.09180278,50.6,50.6,50.59027778,43.40277778,44.43083333,43.38666667,49.83722222,49.8,49.83944444,43.38694444,66.65430278,66.69638889,56.64777778,56.65611111,56.6625
48.26,48.26,48.25999444,50.81,50.69,50.6875,57.72333333,56.74444444,56.74444444,56.76,56.8,56.8,43.64472222,43.64444444,43.60027778,56.76666667,56.78361111,56.78972222,44.4,44.38333333,44.41666667,44.39707222,44.39690278,44.39690278,43.60027778,43.6,43.6,50.7,50.70305556,50.7,56.88333333,56.88333333,56.88333333,NA,NA,NA,64.88448056,64.88431667,64.88426111,64.87900278,NA,NA,82.2705,64.24860278,64.24812222,50.7,50.7,50.71888889,43.53222222,44.56,43.51611111,49.96555556,50,49.96777778,43.51611111,66.81657222,66.85888889,56.79638889,56.8025,56.80861111
48.46,48.46,48.46276944,50.95,50.82,50.81722222,57.86527778,56.88638889,56.88638889,56.9,56.9,56.9,43.77388889,43.77361111,43.72944444,56.91666667,56.92361111,56.92972222,44.51666667,44.5,44.51666667,44.50576389,44.50757222,44.50757222,43.72944444,43.73333333,43.73333333,50.81666667,50.83277778,50.83333333,57.01666667,57.01666667,57.01666667,NA,NA,NA,65.0471,65.04698611,65.04681667,65.02900278,NA,NA,82.39698333,64.40670556,64.40626389,50.8,50.9,50.85083333,43.66138889,44.68916667,43.64527778,50.09388889,50.1,50.09805556,43.64722222,66.98088333,67.02333333,56.93611111,56.94416667,56.95027778
48.66,48.66,48.66320556,51.08,50.95,50.95138889,58.00527778,57.02611111,57.02611111,57.04,57,57.1,43.90361111,43.90333333,43.85861111,57.05,57.06527778,57.07138889,44.61666667,44.61666667,44.63333333,44.61891111,44.62065833,44.62065833,43.85861111,43.86666667,43.86666667,50.95,50.96694444,50.96666667,57.15,57.15,57.13333333,NA,NA,NA,65.21300556,65.21325556,65.21357778,65.19566944,NA,NA,82.521675,64.56498333,64.56451667,51,51,50.98472222,43.79055556,44.81833333,43.77638889,50.22416667,50.2,50.22638889,43.77638889,67.14530278,67.1875,57.07805556,57.08416667,57.09027778
48.86,48.86,48.86551944,51.21,51.08,51.07944444,58.145,57.16611111,57.16611111,57.18,57.2,57.2,44.04027778,44.04,43.99055556,57.18333333,57.20527778,57.21138889,44.73333333,44.71666667,44.73333333,44.72895,44.72877778,44.72877778,43.99055556,44,44,51.08333333,51.09694444,51.1,57.28333333,57.28333333,57.26666667,NA,NA,NA,65.38254167,65.38430278,65.38416389,65.37900278,NA,NA,82.646775,64.72770833,64.72984444,51.1,51.1,51.11277778,43.92166667,44.94972222,43.90555556,50.3525,50.4,50.355,43.90555556,67.30951111,67.35194444,57.21777778,57.22388889,57.23194444
49.07,49.07,49.07103889,51.33,51.21,51.20944444,58.28666667,57.30777778,57.30777778,57.32,57.3,57.3,44.16972222,44.16944444,44.12527778,57.33333333,57.34694444,57.35305556,44.85,44.83333333,44.85,44.83891667,44.83871667,44.83871667,44.125,44.13333333,44.13333333,51.21666667,51.22527778,51.23333333,57.4,57.41666667,57.4,NA,NA,NA,65.54474444,65.54456944,65.54451667,65.52900278,NA,NA,82.77642778,64.89036667,64.88985278,51.2,51.2,51.24083333,44.05444444,45.07861111,44.03972222,50.48083333,50.5,50.48333333,44.04055556,67.47394722,67.51638889,57.35972222,57.36583333,57.37194444
49.29,49.29,49.29268333,51.46,51.34,51.3375,58.42666667,57.44777778,57.44777778,57.46,57.5,57.5,44.29888889,44.29861111,44.25444444,57.46666667,57.48694444,57.49305556,44.95,44.95,44.96666667,44.94880556,44.94874167,44.94874167,44.25444444,44.26666667,44.26666667,51.35,51.35333333,51.35,57.53333333,57.55,57.53333333,NA,NA,NA,65.71439722,65.71421111,65.71410278,65.69566944,NA,NA,82.90112222,65.04832778,65.04782778,51.4,51.4,51.37083333,44.18638889,45.20777778,44.17027778,50.60916667,50.6,50.61361111,44.17222222,67.63836944,67.68083333,57.49972222,57.50583333,57.51194444
49.49,49.49,49.49330833,51.59,51.47,51.46611111,58.56805556,57.58972222,57.58972222,57.6,57.6,57.6,44.42805556,44.42777778,44.38388889,57.61666667,57.62694444,57.635,45.06666667,45.05,45.06666667,45.05886389,45.05870833,45.05870833,44.38361111,44.38333333,44.38333333,51.46666667,51.48166667,51.48333333,57.66666667,57.68333333,57.66666667,NA,NA,NA,65.88309722,65.88303611,65.88290556,65.87900278,NA,NA,83.02596389,65.20662778,65.20611944,51.5,51.5,51.49944444,44.31555556,45.33694444,44.30166667,50.73972222,50.7,50.74222222,44.30166667,67.80088611,67.84333333,57.64138889,57.6475,57.65361111
49.69,49.69,49.69540278,51.72,51.59,51.59444444,58.71277778,57.72972222,57.72972222,57.74,57.8,57.8,44.55916667,44.55916667,44.515,57.75,57.76888889,57.775,45.16666667,45.16666667,45.18333333,45.16873056,45.16863889,45.16863889,44.51472222,44.51666667,44.51666667,51.6,51.61194444,51.61666667,57.81666667,57.81666667,57.8,NA,NA,NA,66.05185556,66.0517,66.05161389,66.04566944,NA,NA,83.15252778,65.3628,65.36234722,51.6,51.6,51.6275,44.44666667,45.46805556,44.43055556,50.87,50.9,50.87277778,44.43055556,67.965175,68.0075,57.78138889,57.78777778,57.79388889
49.9,49.9,49.89538611,51.85,51.72,51.72444444,58.85777778,57.87166667,57.87166667,57.88,57.9,57.9,44.68833333,44.68805556,44.64416667,57.9,57.90888889,57.915,45.28333333,45.26666667,45.28333333,45.27852222,45.27836944,45.27836944,44.64388889,44.65,44.65,51.73333333,51.74,51.73333333,57.93333333,57.95,57.93333333,NA,NA,NA,66.22018611,66.22004444,66.21994444,66.21233611,NA,NA,83.27711667,65.52110556,65.520625,51.7,51.8,51.75583333,44.57583333,45.5975,44.55972222,51.00361111,51,51.00583333,44.56,68.12936111,68.17194444,57.92333333,57.92944445,57.93583333
50.1,50.1,50.09763889,51.98,51.85,51.85277778,58.99777778,58.01166667,58.01166667,58.02,58,58,44.81777778,44.8175,44.77333333,58.03333333,58.05055556,58.05666667,45.38333333,45.38333333,45.4,45.38815556,45.38798056,45.38798056,44.77305556,44.78333333,44.78333333,51.85,51.86861111,51.86666667,58.06666667,58.08333333,58.06666667,NA,NA,NA,66.38243333,66.382275,66.38212778,66.37900278,NA,NA,83.40187222,65.67913611,65.67870833,51.9,51.9,51.88416667,44.705,45.72694444,44.68916667,51.13166667,51.1,51.13388889,44.68916667,68.29388611,68.34222222,58.06333333,58.06944445,58.07555556
50.3,50.3,50.298425,52.1,51.98,51.98111111,59.13777778,58.15305556,58.15305556,58.17,58.2,58.2,44.94666667,44.94638889,44.9025,58.18333333,58.19027778,58.19638889,45.5,45.48333333,45.5,45.49788611,45.49782222,45.49782222,44.9025,44.9,44.9,51.98333333,51.99666667,52,58.2,58.21666667,58.2,NA,NA,NA,66.54321667,66.54315,66.54491111,66.52900278,NA,NA,83.52673333,65.83755,65.83710833,52,52,52.01416667,44.83416667,45.85611111,44.82,51.26,51.3,51.26388889,44.82027778,68.46350833,68.5125,58.20305556,58.21111111,58.21722222
